Split,Model Group,Model,stock_id,n_rows,RMSE,RMSPE,QLIKE
Seen test,Weighted Long,WXGB Long,5,5750,0.0006656187778402844,13.057633551548065,0.28495347334126503
Seen test,Weighted Long,WXGB Long,7,5750,0.00037503907520374804,5.953014008402776,0.20396028957753615
Seen test,Weighted Long,WXGB Long,10,5750,0.00028352784409513634,1.1349068262030235,0.06250995663794412
Seen test,Weighted Long,WXGB Long,13,5750,0.00022655328791141544,1.6617729733673716,0.1291622060321788
Seen test,Weighted Long,WXGB Long,14,5750,0.00021212754661092322,0.457302676117587,0.04729919374435282
Seen test,Weighted Long,WXGB Long,16,5750,0.000625430376320053,15.634351176524511,0.32493714601419227
Seen test,Weighted Long,WXGB Long,18,5750,0.0012444696394760455,32.94180864109956,0.47382240473332293
Seen test,Weighted Long,WXGB Long,19,5750,0.0003927204937817978,5.089863290985882,0.19838659781968904
Seen test,Weighted Long,WXGB Long,20,5750,0.00028583435186744957,1.0909836015013261,0.0752953455192588
Seen test,Weighted Long,WXGB Long,27,5750,0.0009857246994774307,22.23816864464268,0.3637086667097952
Seen test,Weighted Long,WXGB Long,29,5750,0.00010520477015179305,0.33236384223918836,0.03133525336894726
Seen test,Weighted Long,WXGB Long,37,5750,0.0009838655671833758,27.45876366419311,0.49027228816089335
Seen test,Weighted Long,WXGB Long,43,5750,9.799095469917844e-05,0.5090267091500645,0.05106293356070559
Seen test,Weighted Long,WXGB Long,44,5750,0.0002534491423199712,0.792725433156316,0.0627975900008618
Seen test,Weighted Long,WXGB Long,46,5750,0.00017624028842438041,1.223386270331532,0.11841095763658106
Seen test,Weighted Long,WXGB Long,51,5750,0.0002593252948592801,2.298039011161163,0.08798985871448327
Seen test,Weighted Long,WXGB Long,61,5750,0.0002654606995684726,0.4857042902808311,0.053737174291785955
Seen test,Weighted Long,WXGB Long,62,5750,0.00063407046338224,5.851136153338977,0.14748053309671416
Seen test,Weighted Long,WXGB Long,63,5750,0.000294565607987614,1.604718113157466,0.09117268449471364
Seen test,Weighted Long,WXGB Long,64,5750,0.0002170457680677237,1.0853553663930462,0.0802684704070692
Seen test,Weighted Long,WXGB Long,68,5750,0.00042738958517321996,2.1313163168559406,0.11344873488193373
Seen test,Weighted Long,WXGB Long,69,5750,0.00015201439412056172,0.34261719577603233,0.03703254196413097
Seen test,Weighted Long,WXGB Long,70,5750,0.00033358383299604056,3.315983178329739,0.15968910358211988
Seen test,Weighted Long,WXGB Long,72,5750,0.0004479720610198511,7.543980631616713,0.1779889399103138
Seen test,Weighted Long,WXGB Long,75,5750,0.0010362399766039403,23.76836683347193,0.34363626754516485
Seen test,Weighted Long,WXGB Long,77,5750,0.0002918081468793986,1.161908914847972,0.07147698408399787
Seen test,Weighted Long,WXGB Long,78,5750,0.0005333264589868496,7.540069933361319,0.16590743797167937
Seen test,Weighted Long,WXGB Long,80,5750,0.0008026315086561267,8.769872838336287,0.1570376490966304
Seen test,Weighted Long,WXGB Long,82,5750,0.0004445517326684903,8.191847706227701,0.20935469116164748
Seen test,Weighted Long,WXGB Long,83,5750,0.000659622151611128,13.00152967111916,0.25914660049854416
Seen test,Weighted Long,WXGB Long,90,5750,0.0006989763558060281,10.348649793974134,0.26146727280639426
Seen test,Weighted Long,WXGB Long,98,5750,0.0007314259418424565,17.34369624545785,0.3784127705704506
Seen test,Weighted Long,WXGB Long,100,5750,0.0005591594143670838,3.400834260046995,0.1266425174882481
Seen test,Weighted Long,WXGB Long,102,5750,0.0005418085178977634,5.979929829886085,0.17650197400910939
Seen test,Weighted Long,WXGB Long,103,5750,0.0008382986721606247,17.880009601531604,0.3063203830444717
Seen test,Weighted Long,WXGB Long,104,5750,0.0004070941492831899,4.8122277810903915,0.1742760535061849
Seen test,Weighted Long,WXGB Long,115,5750,0.00034083613313432774,4.623609959840264,0.1901036065825563
Seen test,Weighted Long,WXGB Long,118,5750,0.0006148147855241854,7.167480029391846,0.18500126228248978
Seen test,Weighted Long,WXGB Long,120,5750,0.00024090894441528303,1.020900847721789,0.0793401824464712
Seen test,Weighted Long,WXGB Long,126,5750,0.0006433685951789569,8.984150797876826,0.20604709329412677
